,INSTANCE,EDGE_DENSITY,AVG_DEGREE,BURNING_NODES,BURNING_EDGES,NODES_IN_DANGER,HEURISTIC,RESULT
6,instances/GBRL/1000_r0.058_0_geom_1.gin,0.009293293293293294,0.010048463829976435,0.161,0.0009229229229229229,0.201,GDEG,0.976
7,instances/GBRL/1000_r0.058_0_geom_1.gin,0.00895095095095095,0.009985781960304252,0.208,0.001112112112112112,0.25,LDEG,0.976
8,instances/GBRL/1000_r0.058_0_geom_1.gin,0.008692692692692693,0.009997752854895712,0.257,0.0013443443443443444,0.301,LDEG,0.976
9,instances/GBRL/1000_r0.058_0_geom_1.gin,0.008398398398398399,0.009964443150933608,0.31,0.0016126126126126126,0.356,GDEG,0.976
10,instances/GBRL/1000_r0.058_0_geom_1.gin,0.008038038038038039,0.009936099823740272,0.367,0.0018478478478478478,0.429,LDEG,0.976
11,instances/GBRL/1000_r0.058_0_geom_1.gin,0.0076596596596596594,0.009746109746109746,0.439,0.002299299299299299,0.495,LDEG,0.976
12,instances/GBRL/1000_r0.058_0_geom_1.gin,0.007189189189189189,0.009536507461818665,0.506,0.0025925925925925925,0.55,LDEG,0.976
13,instances/GBRL/1000_r0.058_0_geom_1.gin,0.006788788788788789,0.009416475298828239,0.562,0.0027867867867867866,0.611,GDEG,0.976
14,instances/GBRL/1000_r0.058_0_geom_1.gin,0.006448448448448448,0.00917260751055765,0.625,0.003137137137137137,0.661,GDEG,0.976
15,instances/GBRL/1000_r0.058_0_geom_1.gin,0.006058058058058058,0.009054361805170866,0.676,0.0032602602602602605,0.711,LDEG,0.976
16,instances/GBRL/1000_r0.058_0_geom_1.gin,0.005833833833833834,0.00897809005917114,0.725,0.0035085085085085083,0.765,LDEG,0.976
17,instances/GBRL/1000_r0.058_0_geom_1.gin,0.00551951951951952,0.008744038155802861,0.779,0.003735735735735736,0.827,GDEG,0.976
18,instances/GBRL/1000_r0.058_0_geom_1.gin,0.005173173173173173,0.008115258115258116,0.842,0.004037037037037037,0.878,GDEG,0.976
19,instances/GBRL/1000_r0.058_0_geom_1.gin,0.004826826826826827,0.007007007007007007,0.893,0.00421021021021021,0.921,LDEG,0.976
20,instances/GBRL/1000_r0.058_0_geom_1.gin,0.00457057057057057,0.006681099704355519,0.937,0.004283283283283284,0.939,LDEG,0.976
21,instances/GBRL/1000_r0.058_0_geom_1.gin,0.004438438438438439,0.006354180267223745,0.956,0.0042922922922922924,0.948,LDEG,0.976
22,instances/GBRL/1000_r0.058_0_geom_1.gin,0.004378378378378379,0.0045045045045045045,0.97,0.004342342342342343,0.953,LDEG,0.976
23,instances/GBRL/1000_r0.058_0_geom_1.gin,0.004334334334334334,0.002002002002002002,0.976,0.004332332332332332,0.953,LDEG,0.976
0,instances/GBRL/100_r0.219_0_geom_5.gin,0.11777777777777777,0.1185593306805428,0.01,0.00040404040404040404,0.04,LDEG,0.93
1,instances/GBRL/100_r0.219_0_geom_5.gin,0.11454545454545455,0.11823498139287614,0.04,0.0022222222222222222,0.16,LDEG,0.93
2,instances/GBRL/100_r0.219_0_geom_5.gin,0.10747474747474747,0.11603843311160385,0.16,0.012323232323232323,0.33,GDEG,0.93
3,instances/GBRL/100_r0.219_0_geom_5.gin,0.08949494949494949,0.10997067448680352,0.35,0.02131313131313131,0.53,LDEG,0.93
4,instances/GBRL/100_r0.219_0_geom_5.gin,0.07737373737373737,0.12000962000962001,0.54,0.02696969696969697,0.62,LDEG,0.93
5,instances/GBRL/100_r0.219_0_geom_5.gin,0.06848484848484848,0.12218963831867058,0.64,0.030606060606060605,0.82,GDEG,0.93
6,instances/GBRL/100_r0.219_0_geom_5.gin,0.05595959595959596,0.1111111111111111,0.85,0.04595959595959596,0.91,LDEG,0.93
7,instances/GBRL/100_r0.219_0_geom_5.gin,0.04787878787878788,0.0,0.93,0.04787878787878788,0.9,LDEG,0.93
0,instances/GBRL/500_ep0.025_0_gilbert_2.in,0.025490981963927857,0.02550592166296521,0.002,3.6072144288577156e-05,0.018,GDEG,0.992
1,instances/GBRL/500_ep0.025_0_gilbert_2.in,0.025226452905811624,0.025339021601485177,0.02,0.00044488977955911823,0.214,GDEG,0.992
2,instances/GBRL/500_ep0.025_0_gilbert_2.in,0.02417635270541082,0.02479109655342016,0.23,0.005186372745490982,0.92,GDEG,0.992
3,instances/GBRL/500_ep0.025_0_gilbert_2.in,0.015703406813627255,0.01903807615230461,0.946,0.014789579158316633,0.966,LDEG,0.992
4,instances/GBRL/500_ep0.025_0_gilbert_2.in,0.013971943887775552,0.0,0.992,0.013971943887775552,0.934,GDEG,0.992
0,instances/GBRL/100_r0.219_0_geom_2.gin,0.13616161616161615,0.13580246913580246,0.01,0.0017171717171717172,0.17,LDEG,0.94
1,instances/GBRL/100_r0.219_0_geom_2.gin,0.12707070707070708,0.12737127371273713,0.17,0.022626262626262626,0.42,GDEG,0.94
2,instances/GBRL/100_r0.219_0_geom_2.gin,0.10222222222222223,0.11002886002886002,0.42,0.040606060606060604,0.69,GDEG,0.94
3,instances/GBRL/100_r0.219_0_geom_2.gin,0.07333333333333333,0.09451659451659453,0.69,0.04686868686868687,0.74,LDEG,0.94
4,instances/GBRL/100_r0.219_0_geom_2.gin,0.06525252525252526,0.08636363636363636,0.76,0.047979797979797977,0.91,GDEG,0.94
5,instances/GBRL/100_r0.219_0_geom_2.gin,0.057373737373737375,0.04040404040404041,0.93,0.05656565656565657,0.92,GDEG,0.94
6,instances/GBRL/100_r0.219_0_geom_2.gin,0.05595959595959596,0.0,0.94,0.05595959595959596,0.9,GDEG,0.94
0,instances/GBRL/50_ep0.25_0_gilbert_8.in,0.24653061224489795,0.24573094543940024,0.02,0.005714285714285714,0.28,GDEG,0.94
1,instances/GBRL/50_ep0.25_0_gilbert_8.in,0.2179591836734694,0.22740524781341107,0.28,0.05877551020408163,0.86,LDEG,0.94
2,instances/GBRL/50_ep0.25_0_gilbert_8.in,0.11591836734693878,0.1836734693877551,0.92,0.10857142857142857,0.88,GDEG,0.94
3,instances/GBRL/50_ep0.25_0_gilbert_8.in,0.10122448979591837,0.0,0.94,0.10122448979591837,0.84,LDEG,0.94
0,instances/GBRL/100_r0.195_0_geom_2.gin,0.10161616161616162,0.10121416182022243,0.01,0.0014141414141414141,0.14,LDEG,0.93
1,instances/GBRL/100_r0.195_0_geom_2.gin,0.09555555555555556,0.09590017825311943,0.14,0.01404040404040404,0.26,GDEG,0.93
2,instances/GBRL/100_r0.195_0_geom_2.gin,0.08606060606060606,0.09375444586712192,0.27,0.019494949494949496,0.37,LDEG,0.93
3,instances/GBRL/100_r0.195_0_geom_2.gin,0.07878787878787878,0.09142270159219312,0.38,0.02484848484848485,0.57,LDEG,0.93
4,instances/GBRL/100_r0.195_0_geom_2.gin,0.06727272727272728,0.08452950558213716,0.58,0.03515151515151515,0.78,GDEG,0.93
5,instances/GBRL/100_r0.195_0_geom_2.gin,0.053737373737373736,0.06313131313131314,0.79,0.04363636363636364,0.88,GDEG,0.93
6,instances/GBRL/100_r0.195_0_geom_2.gin,0.04565656565656566,0.03282828282828283,0.9,0.044343434343434344,0.91,GDEG,0.93
7,instances/GBRL/100_r0.195_0_geom_2.gin,0.043838383838383836,0.0,0.93,0.043838383838383836,0.89,LDEG,0.93
0,instances/GBRL/100_ep0.125_0_gilbert_9.in,0.12707070707070708,0.1275380063258851,0.01,0.0008080808080808081,0.08,LDEG,0.96
1,instances/GBRL/100_ep0.125_0_gilbert_9.in,0.12222222222222222,0.12454212454212454,0.08,0.008888888888888889,0.61,GDEG,0.96
2,instances/GBRL/100_ep0.125_0_gilbert_9.in,0.10121212121212121,0.11378490790255497,0.64,0.06252525252525253,0.93,GDEG,0.96
3,instances/GBRL/100_ep0.125_0_gilbert_9.in,0.055353535353535356,0.06060606060606061,0.96,0.054747474747474746,0.93,LDEG,0.96
0,instances/GBRL/1000_r0.065_0_geom_10.gin,0.012520520520520521,0.012523033544054565,0.001,1.001001001001001e-05,0.01,LDEG,0.981
1,instances/GBRL/1000_r0.065_0_geom_10.gin,0.012466466466466467,0.012504921503910383,0.01,9.909909909909909e-05,0.036,GDEG,0.981
2,instances/GBRL/1000_r0.065_0_geom_10.gin,0.01229029029029029,0.012442650984317651,0.038,0.00034534534534534536,0.074,GDEG,0.981
3,instances/GBRL/1000_r0.065_0_geom_10.gin,0.011983983983983985,0.012421759435874528,0.076,0.0005435435435435436,0.131,LDEG,0.981
4,instances/GBRL/1000_r0.065_0_geom_10.gin,0.011641641641641642,0.01228890927965002,0.132,0.001024024024024024,0.209,LDEG,0.981
5,instances/GBRL/1000_r0.065_0_geom_10.gin,0.011029029029029028,0.012106373889813381,0.21,0.0015255255255255255,0.281,LDEG,0.981
6,instances/GBRL/1000_r0.065_0_geom_10.gin,0.010474474474474475,0.011958587801284429,0.282,0.00195995995995996,0.362,GDEG,0.981
7,instances/GBRL/1000_r0.065_0_geom_10.gin,0.00992992992992993,0.01185739880007396,0.365,0.0024834834834834836,0.438,GDEG,0.981
8,instances/GBRL/1000_r0.065_0_geom_10.gin,0.009363363363363363,0.011763124285810311,0.441,0.002881881881881882,0.495,GDEG,0.981
9,instances/GBRL/1000_r0.065_0_geom_10.gin,0.00886886886886887,0.011713754570897428,0.501,0.0031291291291291293,0.562,LDEG,0.981
10,instances/GBRL/1000_r0.065_0_geom_10.gin,0.008474474474474475,0.011739227379037806,0.568,0.0035205205205205204,0.652,GDEG,0.981
11,instances/GBRL/1000_r0.065_0_geom_10.gin,0.007931931931931932,0.011251372953500613,0.66,0.0042302302302302305,0.74,GDEG,0.981
12,instances/GBRL/1000_r0.065_0_geom_10.gin,0.007221221221221221,0.010493827160493826,0.748,0.004702702702702703,0.814,GDEG,0.981
13,instances/GBRL/1000_r0.065_0_geom_10.gin,0.006684684684684685,0.010184883678859582,0.821,0.004993993993993994,0.876,GDEG,0.981
14,instances/GBRL/1000_r0.065_0_geom_10.gin,0.006298298298298298,0.010165505311136379,0.883,0.005251251251251251,0.919,GDEG,0.981
15,instances/GBRL/1000_r0.065_0_geom_10.gin,0.005977977977977978,0.009956384956384956,0.929,0.00542042042042042,0.944,GDEG,0.981
16,instances/GBRL/1000_r0.065_0_geom_10.gin,0.005755755755755756,0.008742075408742075,0.954,0.005493493493493494,0.958,GDEG,0.981
17,instances/GBRL/1000_r0.065_0_geom_10.gin,0.005633633633633633,0.0075075075075075074,0.967,0.005513513513513513,0.969,LDEG,0.981
18,instances/GBRL/1000_r0.065_0_geom_10.gin,0.005555555555555556,0.0045045045045045045,0.978,0.005537537537537537,0.972,GDEG,0.981
19,instances/GBRL/1000_r0.065_0_geom_10.gin,0.005531531531531532,0.0,0.981,0.005531531531531532,0.971,LDEG,0.981
0,instances/GBRL/50_ep0.15_0_gilbert_2.in,0.14612244897959184,0.14743856726364013,0.02,0.0016326530612244899,0.08,LDEG,0.92
1,instances/GBRL/50_ep0.15_0_gilbert_2.in,0.13306122448979593,0.1383219954648526,0.08,0.008571428571428572,0.34,GDEG,0.92
2,instances/GBRL/50_ep0.15_0_gilbert_2.in,0.10775510204081633,0.12900874635568513,0.4,0.035510204081632656,0.74,GDEG,0.92
3,instances/GBRL/50_ep0.15_0_gilbert_2.in,0.05142857142857143,0.1183673469387755,0.84,0.03959183673469388,0.78,GDEG,0.92
4,instances/GBRL/50_ep0.15_0_gilbert_2.in,0.031020408163265307,0.0,0.92,0.031020408163265307,0.72,GDEG,0.92
0,instances/GBRL/1000_r0.065_0_geom_4.gin,0.01218018018018018,0.012184356528700872,0.001,8.008008008008007e-06,0.008,LDEG,0.981
1,instances/GBRL/1000_r0.065_0_geom_4.gin,0.012142142142142142,0.01220291936739969,0.008,4.904904904904905e-05,0.018,GDEG,0.981
2,instances/GBRL/1000_r0.065_0_geom_4.gin,0.012062062062062062,0.012201169504540291,0.019,0.00011711711711711712,0.055,LDEG,0.981
3,instances/GBRL/1000_r0.065_0_geom_4.gin,0.011907907907907907,0.01218734658225104,0.055,0.0004274274274274274,0.107,LDEG,0.981
4,instances/GBRL/1000_r0.065_0_geom_4.gin,0.01152952952952953,0.012149536924311699,0.108,0.0007407407407407407,0.168,LDEG,0.981
5,instances/GBRL/1000_r0.065_0_geom_4.gin,0.011095095095095094,0.012178037601766415,0.169,0.001036036036036036,0.233,GDEG,0.981
6,instances/GBRL/1000_r0.065_0_geom_4.gin,0.010624624624624624,0.012144070191563596,0.236,0.0014194194194194194,0.332,GDEG,0.981
7,instances/GBRL/1000_r0.065_0_geom_4.gin,0.010026026026026025,0.012091238879671147,0.336,0.002082082082082082,0.422,GDEG,0.981
8,instances/GBRL/1000_r0.065_0_geom_4.gin,0.009301301301301301,0.011897056066667373,0.426,0.0025675675675675674,0.522,LDEG,0.981
9,instances/GBRL/1000_r0.065_0_geom_4.gin,0.008596596596596597,0.011633138514858945,0.526,0.0031871871871871874,0.608,LDEG,0.981
10,instances/GBRL/1000_r0.065_0_geom_4.gin,0.007993993993993994,0.011161955606400051,0.612,0.003774774774774775,0.678,LDEG,0.981
11,instances/GBRL/1000_r0.065_0_geom_4.gin,0.007431431431431431,0.010965362756893702,0.682,0.004065065065065065,0.754,GDEG,0.981
12,instances/GBRL/1000_r0.065_0_geom_4.gin,0.006970970970970971,0.010595748587014963,0.759,0.004544544544544544,0.828,GDEG,0.981
13,instances/GBRL/1000_r0.065_0_geom_4.gin,0.00642042042042042,0.010458510458510458,0.833,0.0048098098098098094,0.885,LDEG,0.981
14,instances/GBRL/1000_r0.065_0_geom_4.gin,0.006036036036036036,0.010833750417083749,0.89,0.004995995995995996,0.926,GDEG,0.981
15,instances/GBRL/1000_r0.065_0_geom_4.gin,0.005761761761761762,0.01074659565225603,0.932,0.005192192192192192,0.953,GDEG,0.981
16,instances/GBRL/1000_r0.065_0_geom_4.gin,0.0055355355355355355,0.008888888888888889,0.959,0.005313313313313314,0.968,LDEG,0.981
17,instances/GBRL/1000_r0.065_0_geom_4.gin,0.005385385385385385,0.007229451673896118,0.974,0.0053203203203203205,0.972,GDEG,0.981
18,instances/GBRL/1000_r0.065_0_geom_4.gin,0.00534934934934935,0.0055055055055055055,0.978,0.005327327327327327,0.975,LDEG,0.981
19,instances/GBRL/1000_r0.065_0_geom_4.gin,0.0053233233233233234,0.0,0.981,0.0053233233233233234,0.974,GDEG,0.981
0,instances/GBRL/50_r0.299_0_geom_6.gin,0.22448979591836735,0.22573927530195753,0.02,0.0032653061224489797,0.16,GDEG,0.9
1,instances/GBRL/50_r0.299_0_geom_6.gin,0.20244897959183675,0.2193877551020408,0.18,0.026938775510204082,0.36,LDEG,0.9
2,instances/GBRL/50_r0.299_0_geom_6.gin,0.16979591836734695,0.21904761904761902,0.36,0.03836734693877551,0.62,GDEG,0.9
3,instances/GBRL/50_r0.299_0_geom_6.gin,0.1404081632653061,0.21683673469387754,0.62,0.07102040816326531,0.84,GDEG,0.9
4,instances/GBRL/50_r0.299_0_geom_6.gin,0.09795918367346938,0.1326530612244898,0.84,0.08734693877551021,0.9,GDEG,0.9
5,instances/GBRL/50_r0.299_0_geom_6.gin,0.08163265306122448,0.0,0.9,0.08163265306122448,0.88,GDEG,0.9
0,instances/GBRL/50_ep0.15_0_gilbert_7.in,0.14448979591836736,0.14244064972927947,0.02,0.004897959183673469,0.24,GDEG,0.94
1,instances/GBRL/50_ep0.15_0_gilbert_7.in,0.12489795918367347,0.13182570325427467,0.24,0.027346938775510202,0.78,LDEG,0.94
2,instances/GBRL/50_ep0.15_0_gilbert_7.in,0.07673469387755102,0.09912536443148687,0.82,0.06285714285714286,0.86,LDEG,0.94
3,instances/GBRL/50_ep0.15_0_gilbert_7.in,0.053061224489795916,0.0,0.94,0.053061224489795916,0.78,GDEG,0.94
0,instances/GBRL/50_ep0.15_0_gilbert_10.in,0.16244897959183674,0.1615993336109954,0.02,0.004081632653061225,0.2,GDEG,0.94
1,instances/GBRL/50_ep0.15_0_gilbert_10.in,0.14448979591836736,0.14704343275771847,0.2,0.02979591836734694,0.82,GDEG,0.94
2,instances/GBRL/50_ep0.15_0_gilbert_10.in,0.08816326530612245,0.09329446064139942,0.82,0.07510204081632653,0.94,GDEG,0.94
3,instances/GBRL/50_ep0.15_0_gilbert_10.in,0.06612244897959184,0.0,0.94,0.06612244897959184,0.86,LDEG,0.94
0,instances/GBRL/50_ep0.25_0_gilbert_7.in,0.2571428571428571,0.2565597667638484,0.02,0.005714285714285714,0.28,LDEG,0.94
1,instances/GBRL/50_ep0.25_0_gilbert_7.in,0.23346938775510204,0.2466472303206997,0.28,0.060816326530612246,0.94,GDEG,0.94
2,instances/GBRL/50_ep0.25_0_gilbert_7.in,0.13306122448979593,0.1836734693877551,0.94,0.1293877551020408,0.94,LDEG,0.94
0,instances/GBRL/1000_r0.05_0_geom_2.gin,0.007453453453453453,0.00745390034679324,0.001,7.007007007007007e-06,0.007,LDEG,0.966
1,instances/GBRL/1000_r0.05_0_geom_2.gin,0.007419419419419419,0.00744090865058607,0.007,3.8038038038038035e-05,0.023,LDEG,0.966
2,instances/GBRL/1000_r0.05_0_geom_2.gin,0.007347347347347348,0.00740330073663407,0.023,0.00012912912912912912,0.043,LDEG,0.966
3,instances/GBRL/1000_r0.05_0_geom_2.gin,0.007223223223223223,0.007364807155163549,0.043,0.00019719719719719719,0.062,LDEG,0.966
4,instances/GBRL/1000_r0.05_0_geom_2.gin,0.007105105105105105,0.0073833231727968565,0.065,0.00023123123123123122,0.078,LDEG,0.966
5,instances/GBRL/1000_r0.05_0_geom_2.gin,0.006998998998998999,0.007399276334512339,0.084,0.00025825825825825824,0.093,GDEG,0.966
6,instances/GBRL/1000_r0.05_0_geom_2.gin,0.0068988988988988986,0.007403820393742006,0.101,0.0002872872872872873,0.113,GDEG,0.966
7,instances/GBRL/1000_r0.05_0_geom_2.gin,0.006792792792792793,0.007415931466564378,0.124,0.00034834834834834833,0.137,GDEG,0.966
8,instances/GBRL/1000_r0.05_0_geom_2.gin,0.006680680680680681,0.007407881815464754,0.148,0.00042842842842842843,0.161,GDEG,0.966
9,instances/GBRL/1000_r0.05_0_geom_2.gin,0.006546546546546546,0.007392949865410086,0.174,0.0005065065065065065,0.178,GDEG,0.966
10,instances/GBRL/1000_r0.05_0_geom_2.gin,0.006426426426426426,0.0073853578234053825,0.191,0.0005255255255255255,0.211,GDEG,0.966
11,instances/GBRL/1000_r0.05_0_geom_2.gin,0.006304304304304304,0.0073327921096949964,0.227,0.0007167167167167167,0.237,GDEG,0.966
12,instances/GBRL/1000_r0.05_0_geom_2.gin,0.006144144144144144,0.007319308409226665,0.254,0.0007717717717717718,0.264,GDEG,0.966
13,instances/GBRL/1000_r0.05_0_geom_2.gin,0.006022022022022022,0.0073492295714517935,0.285,0.0008628628628628629,0.283,LDEG,0.966
14,instances/GBRL/1000_r0.05_0_geom_2.gin,0.005921921921921922,0.0073671321835785866,0.305,0.0009049049049049049,0.308,LDEG,0.966
15,instances/GBRL/1000_r0.05_0_geom_2.gin,0.005797797797797798,0.007423706348437531,0.334,0.0009649649649649649,0.345,GDEG,0.966
16,instances/GBRL/1000_r0.05_0_geom_2.gin,0.00564964964964965,0.00746140877719825,0.376,0.001113113113113113,0.389,LDEG,0.966
17,instances/GBRL/1000_r0.05_0_geom_2.gin,0.00543943943943944,0.007431190055303531,0.419,0.0012482482482482483,0.436,GDEG,0.966
18,instances/GBRL/1000_r0.05_0_geom_2.gin,0.005223223223223223,0.00739921207757465,0.469,0.0014274274274274274,0.488,LDEG,0.966
19,instances/GBRL/1000_r0.05_0_geom_2.gin,0.004956956956956957,0.007259433346389868,0.521,0.0016176176176176177,0.554,GDEG,0.966
20,instances/GBRL/1000_r0.05_0_geom_2.gin,0.0046266266266266265,0.007140132459825555,0.589,0.0018348348348348348,0.592,GDEG,0.966
21,instances/GBRL/1000_r0.05_0_geom_2.gin,0.004378378378378379,0.007101657531456958,0.63,0.0018998998998998999,0.637,GDEG,0.966
22,instances/GBRL/1000_r0.05_0_geom_2.gin,0.004164164164164164,0.0069241426857320895,0.676,0.002073073073073073,0.683,LDEG,0.966
23,instances/GBRL/1000_r0.05_0_geom_2.gin,0.003925925925925926,0.0069053428428428425,0.721,0.0021581581581581583,0.724,LDEG,0.966
24,instances/GBRL/1000_r0.05_0_geom_2.gin,0.0037397397397397397,0.00687072048574396,0.763,0.0022762762762762764,0.751,LDEG,0.966
25,instances/GBRL/1000_r0.05_0_geom_2.gin,0.0036056056056056056,0.006817929040151262,0.795,0.0023783783783783785,0.781,GDEG,0.966
26,instances/GBRL/1000_r0.05_0_geom_2.gin,0.0034354354354354352,0.00686000686000686,0.831,0.0024544544544544545,0.81,LDEG,0.966
27,instances/GBRL/1000_r0.05_0_geom_2.gin,0.0032792792792792794,0.00670941211481752,0.862,0.0025345345345345344,0.835,LDEG,0.966
28,instances/GBRL/1000_r0.05_0_geom_2.gin,0.0031431431431431433,0.006787275079958007,0.89,0.0025865865865865867,0.856,GDEG,0.966
29,instances/GBRL/1000_r0.05_0_geom_2.gin,0.003015015015015015,0.006269427322058901,0.914,0.002657657657657658,0.881,GDEG,0.966
30,instances/GBRL/1000_r0.05_0_geom_2.gin,0.0028728728728728728,0.005812263876780006,0.939,0.0026926926926926927,0.891,LDEG,0.966
31,instances/GBRL/1000_r0.05_0_geom_2.gin,0.002808808808808809,0.006117228339450561,0.951,0.0026986986986986985,0.896,LDEG,0.966
32,instances/GBRL/1000_r0.05_0_geom_2.gin,0.0027707707707707706,0.005915005915005915,0.957,0.0027057057057057058,0.902,LDEG,0.966
33,instances/GBRL/1000_r0.05_0_geom_2.gin,0.002730730730730731,0.004004004004004004,0.965,0.0027227227227227227,0.902,LDEG,0.966
34,instances/GBRL/1000_r0.05_0_geom_2.gin,0.002716716716716717,0.0,0.966,0.002716716716716717,0.9,LDEG,0.966
0,instances/GBRL/500_ep0.02_0_gilbert_1.in,0.019366733466933867,0.019381448267276034,0.002,2.404809619238477e-05,0.012,GDEG,0.992
1,instances/GBRL/500_ep0.02_0_gilbert_1.in,0.019158316633266535,0.019209150007331737,0.014,0.0002565130260521042,0.12,GDEG,0.992
2,instances/GBRL/500_ep0.02_0_gilbert_1.in,0.018492985971943886,0.019021802305306666,0.134,0.002096192384769539,0.646,GDEG,0.992
3,instances/GBRL/500_ep0.02_0_gilbert_1.in,0.014645290581162325,0.01691819012174008,0.7,0.009671342685370742,0.934,GDEG,0.992
4,instances/GBRL/500_ep0.02_0_gilbert_1.in,0.008120240480961924,0.0,0.992,0.008120240480961924,0.92,GDEG,0.992
0,instances/GBRL/500_ep0.015_0_gilbert_10.in,0.015286573146292585,0.015297127320773813,0.002,2.004008016032064e-05,0.01,LDEG,0.99
1,instances/GBRL/500_ep0.015_0_gilbert_10.in,0.01517434869739479,0.01524912172523184,0.01,0.00010821643286573147,0.05,GDEG,0.99
2,instances/GBRL/500_ep0.015_0_gilbert_10.in,0.014813627254509017,0.015021495983419831,0.06,0.0007535070140280561,0.322,GDEG,0.99
3,instances/GBRL/500_ep0.015_0_gilbert_10.in,0.013274549098196392,0.01423733543035438,0.362,0.004276553106212425,0.842,LDEG,0.99
4,instances/GBRL/500_ep0.015_0_gilbert_10.in,0.007511022044088177,0.011074781141229827,0.916,0.006669338677354709,0.908,GDEG,0.99
5,instances/GBRL/500_ep0.015_0_gilbert_10.in,0.005971943887775551,0.0,0.99,0.005971943887775551,0.862,LDEG,0.99
0,instances/GBRL/50_ep0.15_0_gilbert_9.in,0.156734693877551,0.15701790920449812,0.02,0.002857142857142857,0.14,GDEG,0.92
1,instances/GBRL/50_ep0.15_0_gilbert_9.in,0.14122448979591837,0.1448481831757093,0.16,0.022448979591836733,0.68,LDEG,0.92
2,instances/GBRL/50_ep0.15_0_gilbert_9.in,0.09306122448979592,0.11054421768707484,0.72,0.06653061224489797,0.88,LDEG,0.92
3,instances/GBRL/50_ep0.15_0_gilbert_9.in,0.05061224489795919,0.02040816326530612,0.92,0.05020408163265306,0.76,LDEG,0.92
0,instances/GBRL/1000_r0.058_0_geom_2.gin,0.010166166166166167,0.01016231446661877,0.001,1.4014014014014014e-05,0.014,LDEG,0.972
1,instances/GBRL/1000_r0.058_0_geom_2.gin,0.010106106106106107,0.010123829413169515,0.014,0.00013413413413413414,0.026,GDEG,0.972
2,instances/GBRL/1000_r0.058_0_geom_2.gin,0.009973973973973973,0.0100955744622068,0.027,0.00017117117117117117,0.041,LDEG,0.972
